제품코드,특정연령,특정연령단위,연령처리조건,상세정보
641900090,12,세 (3),미만 (1),12세 미만 소아는 호흡억제 감수성이 큼. 12세 미만 소아에서 사망을 포함하는 중증 호흡억제 위험이 크다는 국외 보고 있음.
653802890,12,세 (3),미만 (1),12세 미만 소아는 호흡억제 감수성이 큼. 12세 미만 소아에서 사망을 포함하는 중증 호흡억제 위험이 크다는 국외 보고 있음.
642102300,12,세 (3),미만 (1),12세 미만 소아는 호흡억제 감수성이 큼. 12세 미만 소아에서 사망을 포함하는 중증 호흡억제 위험이 크다는 국외 보고 있음.
643303510,12,세 (3),미만 (1),12세 미만 소아는 호흡억제 감수성이 큼. 12세 미만 소아에서 사망을 포함하는 중증 호흡억제 위험이 크다는 국외 보고 있음.
645701150,12,세 (3),미만 (1),12세 미만 소아는 호흡억제 감수성이 큼. 12세 미만 소아에서 사망을 포함하는 중증 호흡억제 위험이 크다는 국외 보고 있음.
671802920,12,세 (3),미만 (1),12세 미만 소아는 호흡억제 감수성이 큼. 12세 미만 소아에서 사망을 포함하는 중증 호흡억제 위험이 크다는 국외 보고 있음.
643900680,2,개월 (2),미만 (1),고빌리루빈혈증을 일으킬 수 있음
664000150,2,개월 (2),미만 (1),글루쿠로니드 형성 효소체계가 확립되어 있지 않은 2개월 미만의 영아에게는 투여하지 말 것
649802260,12,세 (3),이하 (2),코데인이 모르핀으로 대사되는 과정이 다양하고 예측 불가능하여 모르핀으로 인한 독성이 나타날 위험이 있음
657801830,12,세 (3),이하 (2),코데인이 모르핀으로 대사되는 과정이 다양하고 예측 불가능하여 모르핀으로 인한 독성이 나타날 위험이 있음
664900120,12,세 (3),이하 (2),코데인이 모르핀으로 대사되는 과정이 다양하고 예측 불가능하여 모르핀으로 인한 독성이 나타날 위험이 있음
669802710,12,세 (3),이하 (2),코데인이 모르핀으로 대사되는 과정이 다양하고 예측 불가능하여 모르핀으로 인한 독성이 나타날 위험이 있음
671802990,2,개월 (2),미만 (1),고빌리루빈혈증을 일으킬 수 있음
642201840,18,세 (3),미만 (1),안전성 및 유효성 미확립
642201850,18,세 (3),미만 (1),안전성 및 유효성 미확립
642203040,18,세 (3),미만 (1),안전성 및 유효성 미확립
657805210,18,세 (3),미만 (1),안전성 및 유효성 미확립
678000110,18,세 (3),미만 (1),안전성 및 유효성 미확립
649506120,18,세 (3),미만 (1),안전성 및 유효성 미확립
657805890,18,세 (3),미만 (1),안전성 및 유효성 미확립
657805140,18,세 (3),미만 (1),안전성 및 유효성 미확립
678000090,18,세 (3),미만 (1),안전성 및 유효성 미확립
649508050,18,세 (3),미만 (1),안전성 및 유효성 미확립
657805150,18,세 (3),미만 (1),안전성 및 유효성 미확립
678000100,18,세 (3),미만 (1),안전성 및 유효성 미확립
649501370,18,세 (3),미만 (1),안전성 및 유효성 미확립
657801500,18,세 (3),미만 (1),안전성 및 유효성 미확립
678000160,18,세 (3),미만 (1),안전성 및 유효성 미확립
657806061,18,세 (3),미만 (1),안전성 및 유효성 미확립
678000171,18,세 (3),미만 (1),안전성 및 유효성 미확립
657806031,18,세 (3),미만 (1),안전성 및 유효성 미확립
678000201,18,세 (3),미만 (1),안전성 및 유효성 미확립
641606121,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
641906921,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
649001212,2,세 (3),이하 (2),"소아는 체중당 체표면적의 비율이 성인보다 커서 코르티코이드로 인해 HPA축(시상하부-뇌하수체-부신 축) 억제, 쿠싱증후군, 발육장애, 두개내압항진 등이 나타나기 쉬움"
57700631,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
73100051,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
622803061,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
640902891,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
641604671,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
641906931,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
642104891,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
642307121,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
642403131,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
642903861,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
643103891,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
643505971,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
643703601,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
643902141,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
644101491,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
644501771,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
644603791,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
645203461,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
645304101,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
645403451,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
645702351,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
645905191,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
647205031,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
647304291,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
647804891,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
648102921,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
648506371,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
648604411,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
649104351,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
649505971,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
651203321,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
651503431,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
652602941,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
653402831,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
653805501,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
654003791,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
657306171,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
657806661,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
658204051,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
658603151,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
663604891,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
665002601,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
669502411,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
669905171,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
670104351,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
670401971,24,개월 (2),미만 (1),소아 환자에게 비강 코르티코스테로이드의 투여에 대한 임상시험에서 성장속도가 감소될 수 있다는 결과 나타남. 2세 미만에서 안전성 및 유효성 미확립
