제품코드,일일최대투여량,일일최대투여기준량,용량주의_상세내용
698502500,멜록시캄 15mg,15.0,
646200850,멜록시캄 15mg,15.0,
647204040,멜록시캄 15mg,15.0,
644603170,멜록시캄 15mg,15.0,
670100440,멜록시캄 15mg,15.0,
653402650,멜록시캄 15mg,15.0,
645901450,멜록시캄 15mg,15.0,
669801110,멜록시캄 15mg,15.0,
660702660,멜록시캄 15mg,15.0,
661904360,멜록시캄 15mg,15.0,
649102120,멜록시캄 15mg,15.0,
625800150,멜록시캄 15mg,15.0,
647302990,멜록시캄 15mg,15.0,
648602770,멜록시캄 15mg,15.0,
653001280,멜록시캄 15mg,15.0,
649502850,멜록시캄 15mg,15.0,
665000650,멜록시캄 15mg,15.0,
651300510,멜록시캄 15mg,15.0,
670400870,멜록시캄 15mg,15.0,
674401170,멜록시캄 15mg,15.0,
694204780,멜록시캄 15mg,15.0,
645208380,암로디핀 10mg,10.0,
647303850,암로디핀 10mg,10.0,
658107620,암로디핀 10mg,10.0,
646005000,암로디핀 10mg,10.0,
73001000,암로디핀 10mg,10.0,
657401790,암로디핀 10mg,10.0,
654303800,암로디핀 10mg,10.0,
648603050,솔리페나신숙신산염 10mg,10.0,
649807270,솔리페나신숙신산염 10mg,10.0,
649507530,솔리페나신숙신산염 10mg,10.0,
694001430,솔리페나신숙신산염 10mg,10.0,
693902620,솔리페나신숙신산염 10mg,10.0,
653403210,솔리페나신숙신산염 10mg,10.0,
651204240,솔리페나신숙신산염 10mg,10.0,
657805510,솔리페나신숙신산염 10mg,10.0,
658202720,솔리페나신숙신산염 10mg,10.0,
665506690,솔리페나신숙신산염 10mg,10.0,
654305020,솔리페나신숙신산염 10mg,10.0,
658603250,솔리페나신숙신산염 10mg,10.0,
649102520,솔리페나신숙신산염 10mg,10.0,
646003930,솔리페나신숙신산염 10mg,10.0,
654004580,솔리페나신숙신산염 10mg,10.0,
669804670,솔리페나신숙신산염 10mg,10.0,
640903110,솔리페나신숙신산염 10mg,10.0,
698003460,솔리페나신숙신산염 10mg,10.0,
698502960,솔리페나신숙신산염 10mg,10.0,
644003760,솔리페나신숙신산염 10mg,10.0,
669906180,솔리페나신숙신산염 10mg,10.0,
670104100,솔리페나신숙신산염 10mg,10.0,
649001100,발사르탄 320mg,320.0,
694001220,발사르탄 320mg,320.0,
652601720,발사르탄 320mg,320.0,
645403760,발사르탄 320mg,320.0,
657805120,발사르탄 320mg,320.0,
669501580,발사르탄 320mg,320.0,
658501860,발사르탄 320mg,320.0,
625200500,발사르탄 320mg,320.0,
642003790,발사르탄 320mg,320.0,
649103470,발사르탄 320mg,320.0,
622803050,발사르탄 320mg,320.0,
53600610,발사르탄 320mg,320.0,
647205140,발사르탄 320mg,320.0,
670501410,발사르탄 320mg,320.0,
690302380,발사르탄 320mg,320.0,
57600630,발사르탄 320mg,320.0,
660703370,발사르탄 320mg,320.0,
73000690,발사르탄 320mg,320.0,
60500860,발사르탄 320mg,320.0,
670104000,발사르탄 320mg,320.0,
652601710,발사르탄 320mg,320.0,
694001230,발사르탄 320mg,320.0,
654304690,발사르탄 320mg,320.0,
649001430,발사르탄 320mg,320.0,
657805040,발사르탄 320mg,320.0,
625200510,발사르탄 320mg,320.0,
654004210,발사르탄 320mg,320.0,
642003800,발사르탄 320mg,320.0,
658204180,암로디핀 10mg/올메사르탄메독소밀 40mg/히드로클로로티아지드 25mg,40.0,
671704380,암로디핀 10mg/올메사르탄메독소밀 40mg,40.0,
658202680,암로디핀 10mg/올메사르탄메독소밀 40mg,40.0,
658202690,암로디핀 10mg/올메사르탄메독소밀 40mg,40.0,
647303080,로수바스타틴 20mg,20.0,
658202850,로수바스타틴 20mg,20.0,
658202860,로수바스타틴 20mg,20.0,
647303070,로수바스타틴 20mg,20.0,
671703330,피타바스타틴칼슘 4mg,4.0,
658106360,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
658106360,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
623005320,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
623005320,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
57700300,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
57700300,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
58200480,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
58200480,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
57000740,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
57000740,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
663300850,로수바스타틴 20mg,20.0,
628900310,로수바스타틴 20mg,20.0,
642706880,로수바스타틴 20mg,20.0,
656702100,로수바스타틴 20mg,20.0,
652104660,로수바스타틴 20mg,20.0,
643802810,로수바스타틴 20mg,20.0,
640902230,로수바스타틴 20mg,20.0,
641804750,로수바스타틴 20mg,20.0,
654701630,로수바스타틴 20mg,20.0,
670303190,로수바스타틴 20mg,20.0,
646203690,로수바스타틴 20mg,20.0,
625800220,로수바스타틴 20mg,20.0,
642402000,암로디핀 10mg,10.0,
649000590,암로디핀 10mg,10.0,
654303810,암로디핀 10mg,10.0,
651902500,암로디핀 10mg,10.0,
647802900,암로디핀 10mg,10.0,
642001620,암로디핀 10mg,10.0,
651202630,암로디핀 10mg,10.0,
651902510,암로디핀 10mg,10.0,
654002240,암로디핀 10mg,10.0,
643201480,암로디핀 10mg,10.0,
652904140,암로디핀 10mg,10.0,
658107630,암로디핀 10mg,10.0,
646005010,암로디핀 10mg,10.0,
674400790,암로디핀 10mg,10.0,
73001010,암로디핀 10mg,10.0,
657401800,암로디핀 10mg,10.0,
649807670,로수바스타틴 20mg/발사르탄 320mg,320.0,
646005080,로수바스타틴 20mg/발사르탄 320mg,320.0,
649104910,로수바스타틴 20mg/발사르탄 320mg,320.0,
670104840,로수바스타틴 20mg/발사르탄 320mg,320.0,
649807680,로수바스타틴 20mg/발사르탄 320mg,320.0,
646005090,로수바스타틴 20mg/발사르탄 320mg,320.0,
649104900,로수바스타틴 20mg/발사르탄 320mg,320.0,
649807690,로수바스타틴 20mg/발사르탄 320mg,320.0,
646005060,로수바스타틴 20mg/발사르탄 320mg,320.0,
649104930,로수바스타틴 20mg/발사르탄 320mg,320.0,
649807700,로수바스타틴 20mg/발사르탄 320mg,320.0,
649104920,로수바스타틴 20mg/발사르탄 320mg,320.0,
693202310,올메사르탄메독소밀 40mg/로수바스타틴 20mg,40.0,
669907970,올메사르탄메독소밀 40mg/로수바스타틴 20mg,40.0,
657308340,올메사르탄메독소밀 40mg/로수바스타틴 20mg,40.0,
658108010,올메사르탄메독소밀 40mg/로수바스타틴 20mg,40.0,
649104890,올메사르탄메독소밀 40mg/로수바스타틴 20mg,40.0,
657807380,올메사르탄메독소밀 40mg/로수바스타틴 20mg,40.0,
625202020,올메사르탄메독소밀 40mg/로수바스타틴 20mg,40.0,
660703570,올메사르탄메독소밀 40mg/로수바스타틴 20mg,40.0,
663608220,올메사르탄메독소밀 40mg/로수바스타틴 20mg,20.0,
669907980,올메사르탄메독소밀 40mg/로수바스타틴 20mg,20.0,
649104880,올메사르탄메독소밀 40mg/로수바스타틴 20mg,20.0,
694204840,솔리페나신숙신산염 10mg,10.0,
656004490,솔리페나신숙신산염 10mg,10.0,
643104250,솔리페나신숙신산염 10mg,10.0,
52400120,솔리페나신숙신산염 10mg,10.0,
642306960,솔리페나신숙신산염 10mg,10.0,
663607040,솔리페나신숙신산염 10mg,10.0,
665002300,솔리페나신숙신산염 10mg,10.0,
662503210,솔리페나신숙신산염 10mg,10.0,
652606250,솔리페나신숙신산염 10mg,10.0,
661904550,솔리페나신숙신산염 10mg,10.0,
622802950,솔리페나신숙신산염 10mg,10.0,
625201210,솔리페나신숙신산염 10mg,10.0,
642803000,솔리페나신숙신산염 10mg,10.0,
647204580,솔리페나신숙신산염 10mg,10.0,
650303790,솔리페나신숙신산염 10mg,10.0,
647303760,솔리페나신숙신산염 10mg,10.0,
684501820,솔리페나신숙신산염 10mg,10.0,
57000280,솔리페나신숙신산염 10mg,10.0,
59000550,솔리페나신숙신산염 10mg,10.0,
670502140,솔리페나신숙신산염 10mg,10.0,
621804040,솔리페나신숙신산염 10mg,10.0,
60500710,솔리페나신숙신산염 10mg,10.0,
73000330,솔리페나신숙신산염 10mg,10.0,
655404490,솔리페나신숙신산염 10mg,10.0,
659901540,솔리페나신숙신산염 10mg,10.0,
649103440,발사르탄 320mg,320.0,
656004660,발사르탄 320mg,320.0,
53600600,발사르탄 320mg,320.0,
647205150,발사르탄 320mg,320.0,
647303380,발사르탄 320mg,320.0,
670501490,발사르탄 320mg,320.0,
690302370,발사르탄 320mg,320.0,
57600640,발사르탄 320mg,320.0,
660703380,발사르탄 320mg,320.0,
657308280,발사르탄 320mg,320.0,
622803710,발사르탄 320mg,320.0,
670104010,발사르탄 320mg,320.0,
645405260,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
655600440,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
647300260,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
640900290,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
652300190,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
621802080,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
651500370,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
644800540,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
649800570,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
641904720,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
646203850,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
625200290,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
669501800,로사르탄칼륨 100mg/히드로클로로티아지드 25mg,100.0,
647303540,암로디핀 10mg/올메사르탄메독소밀 40mg/히드로클로로티아지드 25mg,40.0,
657806350,암로디핀 10mg/올메사르탄메독소밀 40mg/히드로클로로티아지드 25mg,40.0,
656004950,암로디핀 10mg/올메사르탄메독소밀 40mg/히드로클로로티아지드 25mg,40.0,
649104220,암로디핀 10mg/올메사르탄메독소밀 40mg/히드로클로로티아지드 25mg,40.0,
669907320,암로디핀 10mg/올메사르탄메독소밀 40mg/히드로클로로티아지드 25mg,40.0,
698503960,암로디핀 10mg/올메사르탄메독소밀 40mg/히드로클로로티아지드 25mg,40.0,
640903750,암로디핀 10mg/올메사르탄메독소밀 40mg/히드로클로로티아지드 25mg,40.0,
648104210,암로디핀 10mg/올메사르탄메독소밀 40mg/히드로클로로티아지드 25mg,40.0,
653404270,암로디핀 10mg/올메사르탄메독소밀 40mg/히드로클로로티아지드 25mg,40.0,
644004040,암로디핀 10mg/올메사르탄메독소밀 40mg/히드로클로로티아지드 25mg,40.0,
655404040,암로디핀 10mg/올메사르탄메독소밀 40mg/히드로클로로티아지드 25mg,40.0,
642307610,암로디핀 10mg/올메사르탄메독소밀 40mg/히드로클로로티아지드 25mg,40.0,
649605020,암로디핀 10mg/올메사르탄메독소밀 40mg/히드로클로로티아지드 25mg,40.0,
693903010,암로디핀 10mg/올메사르탄메독소밀 40mg/히드로클로로티아지드 25mg,40.0,
622803490,암로디핀 10mg/올메사르탄메독소밀 40mg/히드로클로로티아지드 25mg,40.0,
653805470,암로디핀 10mg/올메사르탄메독소밀 40mg/히드로클로로티아지드 25mg,40.0,
657307800,암로디핀 10mg/올메사르탄메독소밀 40mg/히드로클로로티아지드 25mg,40.0,
654005520,암로디핀 10mg/올메사르탄메독소밀 40mg/히드로클로로티아지드 25mg,40.0,
625202000,암로디핀 10mg/올메사르탄메독소밀 40mg/히드로클로로티아지드 25mg,40.0,
671702270,암로디핀 10mg,10.0,
671706550,올메사르탄메독소밀 40mg/로수바스타틴 20mg,40.0,
671706530,올메사르탄메독소밀 40mg/로수바스타틴 20mg,20.0,
671706540,올메사르탄메독소밀 40mg/로수바스타틴 20mg,40.0,
57600550,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
57600550,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
59000950,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
59000950,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
59600180,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
59600180,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
60500320,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
60500320,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
657203080,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
657203080,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
641607040,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
641607040,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
649806300,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
649806300,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
645905900,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
645905900,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
642507270,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
642507270,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
669906380,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
669906380,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
649102860,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
649102860,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
652105230,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
652105230,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
644102740,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
644102740,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
652903810,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
652903810,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
661904710,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
661904710,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
655403810,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
655403810,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
653404300,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
653404300,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
649001890,"아세트아미노펜 2,600mg/트라마돌염산염 300mg",300.0,
649001890,"아세트아미노펜으로써 4,000mg",4000.0,"아세트아미노펜으로 일일최대용량(4,000mg)을 초과할 경우 간손상을 일으킬수 있음"
658602010,암로디핀 10mg,10.0,
649102390,암로디핀 10mg,10.0,
694000120,암로디핀 10mg,10.0,
693201100,암로디핀 10mg,10.0,
654002230,암로디핀 10mg,10.0,
657306490,암로디핀 10mg,10.0,
643201470,암로디핀 10mg,10.0,
671804140,암로디핀 10mg,10.0,
658203850,암로디핀 10mg,10.0,
647204780,암로디핀 10mg,10.0,
628901040,암로디핀 10mg,10.0,
652904130,암로디핀 10mg,10.0,
657807390,올메사르탄메독소밀 40mg/로수바스타틴 20mg,20.0,
643508470,에제티미브 10mg/로수바스타틴 20mg,10.0,
651905010,메만틴염산염 20mg,20.0,
651905000,메만틴염산염 20mg,20.0,
663602460,프란루카스트수화물 450mg,450.0,
647302290,시메티딘 2.4g,2400.0,
694001070,로수바스타틴 20mg,20.0,
694001080,로수바스타틴 20mg,20.0,
642500370,가바펜틴 3600mg,3600.0,
642500360,가바펜틴 3600mg,3600.0,
642500380,가바펜틴 3600mg,3600.0,
642500340,가바펜틴 3600mg,3600.0,
642500820,조니사미드 600mg,600.0,
642506850,"레비티라세탐 3,000mg",3000.0,
642506840,"레비티라세탐 3,000mg",3000.0,
642506830,"레비티라세탐 3,000mg",3000.0,
642505820,에스시탈로프람 20mg,20.0,
642505810,에스시탈로프람 20mg,20.0,
642506710,프레가발린 600mg,600.0,
649500350,"덱시부프로펜 1,200mg",1200.0,
655600450,록소프로펜나트륨 180mg,180.0,
665001710,록소프로펜나트륨 180mg,180.0,
641805410,록소프로펜나트륨 180mg,180.0,
