제품코드,품목기준코드,제품명,업체코드,주성분코드
648900371,200108818.0,브이펜드주사200밀리그람(보리코나졸)(주사용)_(0.2g/1병),466.0,456501BIJ
650701191,201605448.0,시나지스주사액50밀리그램(팔리비주맙)_(50mg/0.5mL),435.0,477501BIJ
650701181,201605447.0,시나지스주사액100밀리그램(팔리비주맙)_(0.1g/1mL),435.0,477502BIJ
677200061,200610730.0,마이카민주사50밀리그램(미카펑긴나트륨)_(50mg/1병),434.0,497401BIJ
648901311,200806020.0,에락시스주100밀리그램(아니둘라펀진과당혼합물)_(0.119g/1병),466.0,510501BIJ
655502051,201805302.0,프레비미스주(레테르모비르)_(240mg/12mL),443.0,676001BIJ
655502061,201805302.0,프레비미스주(레테르모비르)_(480mg/24mL),443.0,676002BIJ
644308931,201503867.0,조이록신주400밀리그램(목시플록사신)_(0.4g/250mL),453.0,801601BIJ
678900961,201309860.0,제이더블유목시플록사신주400mg_(0.4g/250mL),353.0,801601BIJ
648506961,201400874.0,목시록주400밀리그램(목시플록사신)_(0.4g/250mL),293.0,801601BIJ
640006311,201206595.0,모벨록신주400밀리그램(목시플록사신)_(0.4g/250mL),321.0,801601BIJ
653102921,201506838.0,퀴녹스주400밀리그램(목시플록사신)_(0.4g/250mL),51.0,801601BIJ
664000141,11.0,베로랍주,468.0,483501BIJ
624900421,200804190.0,보톡스주(클로스트리디움 보툴리눔 독소 A형)_(100U/1병),439.0,474601BIJ
681400011,199907127.0,디스포트주(클로스트리디움보툴리눔A형독소-혈구응집소복합체)_(500U/1병),348.0,474602BIJ
675500021,200902348.0,"메디톡신주 200단위(클로스트리디움보툴리눔독소A형)[수출명:뉴로녹스주 200단위(클로스트리디움보툴리눔독소A형), 시악스주 200단위(클로스트리디움보툴리눔독소A형), 에복시아주 200단위(클로스트리디움보툴리눔독소A형), 아이록신주 200단위(클로스트리디움보툴리눔독소A형), 보타넥스주 200단위(클로스트리디움보툴리눔독소A형), 큐녹스주 200단위(클로스트리디움보툴리눔독소A형), 보툴리프트주 200단위(클로스트리디움보툴리눔독소A형)]_(200unit/1병)",36.0,474603BIJ
641606311,201603000.0,나보타주 150단위(클로스트리디움보툴리눔독소A형)_(150unit/1병),23.0,474605BIJ
694100041,201602416.0,보툴렉스주150단위(클로스트리디움보툴리눔독소A형)_(150unit/1병),484.0,474605BIJ
73800011,199401221.0,보란건조살무사항독소주(건조살무사항독소)_(6000unit/1병),257.0,109501BIJ
655300223,200603886.0,"훼이바주_(혈액응고8인자항체우회활성복합체, 500unit)",216.0,109201BIJ
655300224,200603886.0,"훼이바주_(혈액응고8인자항체우회활성복합체, 1000unit)",216.0,109202BIJ
50800201,201002666.0,에스케이항트롬빈III주500단위(건조농축사람항트롬빈III)_(500I.U/1병),312.0,109301BIJ
643601351,200403375.0,안티트롬빈Ⅲ주500아이유(건조농축사람항트롬빈Ⅲ)_(500I.U/1병),16.0,109301BIJ
643601841,200403359.0,하이퍼테트주(항파상풍사람면역글로불린)(수출명:세로테트)_(250I.U/1mL),16.0,169301BIJ
50800361,201804233.0,테타불린에스앤주프리필드시린지(항파상풍사람면역글로불린)_(250I.U/1mL),312.0,169301BIJ
643600071,200403383.0,그린모노주250단위(건조FVⅢ:C단클론항체정제사람혈액응고제VⅢ:C인자)_(250I.U),16.0,169502BIJ
643600081,200403386.0,그린모노주500단위(건조FVⅢ:C단클론항체정제사람혈액응고제VⅢ:C인자)_(500I.U),16.0,169503BIJ
643601961,200403368.0,훽나인주250단위(건조사람혈액응고제IX인자복합체)_(250I.U),16.0,169601BIJ
50800211,199201749.0,에트비주250단위(건조농축사람 혈액응고제VIII인자(건조열처리))_(250I.U),312.0,169702BIJ
643604861,200403372.0,"그린에이트주(건조농축사람혈액응고제VIII인자(건조열처리))[수출명:휴먼블러드코애귤레이션훽터에이트(안티-헤모필릭훽터에이트),팩토셀에이트,그린에이트주,펙터에이트250유아이,펙터에이트500유아이]_(500I.U)",16.0,169703BIJ
643600821,200403354.0,녹십자-파이브리노겐주(건조사람피브리노겐)_(1g/1병),16.0,169801BIJ
643605391,201702343.0,아이비글로불린에스엔주10%(글리신 첨가 사람면역글로불린[pH4.8])_(1g/10mL),16.0,169935BIJ
643605392,201702343.0,아이비글로불린에스엔주10%(글리신 첨가 사람면역글로불린[pH4.8])_(2.5g/25mL),16.0,169936BIJ
643605393,201702343.0,아이비글로불린에스엔주10%(글리신 첨가 사람면역글로불린[pH4.8])_(5g/50mL),16.0,169937BIJ
643605394,201702343.0,아이비글로불린에스엔주10%(글리신 첨가 사람면역글로불린[pH4.8])_(10g/100mL),16.0,169938BIJ
643605395,201702343.0,아이비글로불린에스엔주10%(글리신 첨가 사람면역글로불린[pH4.8])_(20g/200mL),16.0,169939BIJ
643604641,201006470.0,아이비글로불린에스엔주[말토즈 첨가 사람 면역글로불린(pH4.25)]_(0.5g/10mL),16.0,169930BIJ
50800011,201102738.0,리브감마에스앤주5%[말토즈첨가사람면역글로불린(pH4.25)]_(0.5g/10mL),312.0,169930BIJ
643604651,201006470.0,아이비글로불린에스엔주[말토즈 첨가 사람 면역글로불린(pH4.25)]_(1g/20mL),16.0,169931BIJ
50800021,201102738.0,리브감마에스앤주5%[말토즈첨가사람면역글로불린(pH4.25)]_(1g/20mL),312.0,169931BIJ
643604661,201006470.0,아이비글로불린에스엔주[말토즈 첨가 사람 면역글로불린(pH4.25)]_(2.5g/50mL),16.0,169932BIJ
50800031,201102738.0,리브감마에스앤주5%[말토즈첨가사람면역글로불린(pH4.25)]_(2.5g/50mL),312.0,169932BIJ
50800051,201102738.0,리브감마에스앤주5%[말토즈첨가사람면역글로불린(pH4.25)]_(3g/60mL),312.0,169933BIJ
50800391,201102738.0,리브감마에스앤주5%[말토즈첨가사람면역글로불린(pH4.25)]_(10g/200mL),312.0,169940BIJ
655300111,200209830.0,윈로에스디에프주600IU(120㎍)(AntiD(Rho)면역글로불린)_(600I.U/3mL),216.0,173930BIJ
655300091,200209831.0,윈로에스디에프주1500IU(300㎍)(AntiD(Rho)면역글로불린)_(1.5KI.U/3mL),216.0,173931BIJ
643600411,200403376.0,"녹십자-수두사람면역글로불린주(수출명:이뮤노글로불리나안티바리셀라조스터-케이지씨씨, 바리셀라조스터이뮨글로불린-지씨피디주, 바리셀라 조스터 이뮨글로불린-지씨씨 주)_(125I.U/2.5mL)",16.0,174130BIJ
643600461,200403367.0,"녹십자-알부민주20%(사람혈청알부민)[수출명: 볼루민20%(100㎖),알부맥스20%(50㎖)-케이지씨씨,알부미나20%(50㎖),지씨피디알부민주20%(50㎖),바바이오텍-알부민20%,알부셀,휴먼알부민아이피/이피20%(100㎖),알부민주 20%-지씨씨,알부미나 세리카 휴마나 20% 50ml 솔루시옹 인엑터블,알부민 지씨씨,알부벳 20%,휴민 20,알부렌]_(10g/50mL)",16.0,227101BIJ
50800221,198400756.0,"에스케이알부민20%주(사람혈청알부민)(수출명:Solbumin20%,Albumin20%,DSAlbumin20%inj, 알부셀, 휴민20, 알부렌, 알부맥스)_(10g/50mL)",312.0,227101BIJ
643600471,200403367.0,"녹십자-알부민주20%(사람혈청알부민)[수출명: 볼루민20%(100㎖),알부맥스20%(50㎖)-케이지씨씨,알부미나20%(50㎖),지씨피디알부민주20%(50㎖),바바이오텍-알부민20%,알부셀,휴먼알부민아이피/이피20%(100㎖),알부민주 20%-지씨씨,알부미나 세리카 휴마나 20% 50ml 솔루시옹 인엑터블,알부민 지씨씨,알부벳 20%,휴민 20,알부렌]_(20g/100mL)",16.0,227104BIJ
50800231,198400756.0,"에스케이알부민20%주(사람혈청알부민)(수출명:Solbumin20%,Albumin20%,DSAlbumin20%inj, 알부셀, 휴민20, 알부렌, 알부맥스)_(20g/100mL)",312.0,227104BIJ
643600491,200403369.0,녹십자-알부민주5%(사람혈청알부민)_(5g/100mL),16.0,227102BIJ
643600501,200403369.0,녹십자-알부민주5%(사람혈청알부민)_(12.5g/250mL),16.0,227103BIJ
50800151,197000114.0,"에스케이알부민5%주(사람혈청알부민)(수출명:Solbumin5%,Albumin5%,SKAlbumin5%inj)_(12.5g/250mL)",312.0,227103BIJ
50800381,201502643.0,정주용 헤파불린에스앤주(정맥주사용 B형 간염 사람면역글로불린)_(10KI.U/50mL),312.0,363532BIJ
643601451,200612719.0,정주용 헤파빅주(정맥주사용 B형 간염 사람면역글로불린)_(10KI.U/50mL),16.0,363532BIJ
50800241,201502643.0,정주용 헤파불린에스앤주(정맥주사용 B형 간염 사람면역글로불린)_(2KI.U/10mL),312.0,363533BIJ
643601441,200612719.0,정주용 헤파빅주(정맥주사용 B형 간염 사람면역글로불린)_(2KI.U/10mL),16.0,363533BIJ
655300131,200410127.0,"이뮤네이트주250(사람혈액응고제8인자-250IU,폰빌레브란트인자로서125IU이상)_(250I.U)",216.0,472801BIJ
655300141,200410128.0,"이뮤네이트주500(사람혈액응고제8인자-500IU,폰빌레브란트인자로서250IU이상)_(500I.U)",216.0,472802BIJ
655300121,200410126.0,"이뮤네이트주1000(사람혈액응고제8인자-1000IU,폰빌레브란트인자로서500IU이상)_(1000I.U)",216.0,472803BIJ
664000351,800002966.0,피브로가민피_(250I.U),468.0,634101BIJ
664000361,800002968.0,세프로틴_(500I.U),468.0,635801BIJ
664000491,800002985.0,코아가덱스주250IU_(250I.U/2.5mL),469.0,710801BIJ
664000492,800002985.0,코아가덱스주500IU_(500I.U/5mL),469.0,710802BIJ
673100011,200706358.0,튜베르쿨린피피디AJV(정제튜베르쿨린(PPD))_(0.6μg/1.5mL),88.0,482030BIJ
664000131,12.0,캄랍주,468.0,484130BIJ
661700641,201106369.0,레비도즈프리필드펜22마이크로그램(재조합인터페론베타1a)_(22㎍/0.5mL),238.0,175730BIJ
661700142,200711698.0,레비프프리필드주사22마이크로그램(재조합인간인터페론베타1a)_(22㎍/0.5mL),238.0,175730BIJ
621100191,201203016.0,"아보넥스펜주(인터페론베타-1a, 유전자재조합)_(30㎍/0.5mL)",441.0,175731BIJ
661700631,201106368.0,레비도즈프리필드펜44마이크로그램(재조합인터페론베타1a)_(44㎍/0.5mL),238.0,175732BIJ
661700151,200711699.0,레비프프리필드주사44마이크로그램(재조합인간인터페론베타1a)_(44㎍/0.5mL),238.0,175732BIJ
641100611,200801090.0,"베타페론주사(인터페론베타-1b, 유전자재조합)_(9.6MI.U/1병)",253.0,175801BIJ
51500131,202400147.0,에피스클리주(에쿨리주맙)_(0.3g/30mL),268.0,588530BIJ
652104391,201000790.0,솔리리스주 (에쿨리주맙)_(0.3g/30mL),160.0,588530BIJ
621100201,201209483.0,티사브리주(나탈리주맙)_(0.3g/15mL),441.0,622530BIJ
621100211,201604253.0,"플레그리디펜주125마이크로그램(페그인터페론베타-1a,유전자재조합)_(0.125mg/0.5mL)",441.0,654403BIJ
621100223,201604252.0,"플레그리디펜주스타터팩(페그인터페론베타-1a,유전자재조합)_(0.157mg/1팩)",441.0,654404BIJ
650701301,202204679.0,울토미리스주100mg/mL(라불리주맙)_(0.3g/3mL),435.0,689002BIJ
650701311,202204679.0,울토미리스주100mg/mL(라불리주맙)_(1.1g/11mL),435.0,689003BIJ
650701291,202003707.0,울토미리스주(라불리주맙)_(0.3g/30mL),435.0,689001BIJ
646600251,200109020.0,박스터메트로니다졸주사500mg_(0.5g/100mL),45.0,194131BIJ
644904072,198400094.0,트리젤주(메트로니다졸)_(0.5g/100mL/병(PP)),358.0,194131BIJ
644904076,198400094.0,트리젤주(메트로니다졸)_(0.5g/100mL/백),358.0,194131BIJ
652601571,199900910.0,후라질주(메트로니다졸)(수출명:근화메트로니다졸주)_(0.5g/100mL/병),303.0,194131BIJ
652601573,199900910.0,후라질주(메트로니다졸)(수출명:근화메트로니다졸주)_(0.5g/100mL/병(PP)),303.0,194131BIJ
645101422,199500289.0,메트리날주(메트로니다졸제제)_(0.5g/100mL/병(PP)),214.0,194131BIJ
654001651,199300808.0,토미졸주(오르니다졸)_(0.5g/3mL),298.0,204930BIJ
644913161,196100007.0,중외주사용수_(1mL),358.0,249201BIJ
670603711,198601373.0,휴온스주사용수_(20mL),165.0,249201BIJ
650500813,197300093.0,제일 멸균주사용수_(20mL/앰플(PE)),118.0,249201BIJ
644903371,196100007.0,중외주사용수_(20mL),358.0,249201BIJ
645100643,195700007.0,대한멸균증류수(주사용수)_(20mL/앰플(PP)),214.0,249201BIJ
667400371,200308129.0,비브라운멸균주사용증류수_(500mL),261.0,249202BIJ
644903382,196100007.0,중외주사용수_(1000mL/백),358.0,249202BIJ
645100631,195700007.0,대한멸균증류수(주사용수)_(1000mL/병),214.0,249202BIJ
645100632,195700007.0,대한멸균증류수(주사용수)_(1000mL/백),214.0,249202BIJ
640002481,199101325.0,이노엔주사용수_(1000mL),321.0,249202BIJ
653404481,202000798.0,패티오돌주사(아이오다이즈드오일)_(12.8g/10mL),222.0,156030BIJ
654900071,199806759.0,리피오돌울트라액(아이오다이즈드오일)_(12.8g/10mL),191.0,156030BIJ
653404491,202000798.0,패티오돌주사(아이오다이즈드오일)_(6.4g/5mL),222.0,156031BIJ
654900081,200109268.0,제네틱스300주사(이오비트리돌)_(32.905g/50mL),191.0,176030BIJ
654900082,200109268.0,제네틱스300주사(이오비트리돌)_(65.81g/100mL),191.0,176032BIJ
654900085,200109268.0,제네틱스300주사(이오비트리돌)_(65.81g/100mL),191.0,176032BIJ
654900083,200109268.0,제네틱스300주사(이오비트리돌)_(98.715g/150mL),191.0,176034BIJ
654900086,200109268.0,제네틱스300주사(이오비트리돌)_(98.715g/150mL),191.0,176034BIJ
654900084,200109268.0,제네틱스300주사(이오비트리돌)_(329.05g/500mL),191.0,176038BIJ
654900088,200109268.0,제네틱스300주사(이오비트리돌)_(329.05g/500mL),191.0,176038BIJ
654900101,200109267.0,제네틱스350주사(이오비트리돌)_(38.39g/50mL),191.0,176031BIJ
654900102,200109267.0,제네틱스350주사(이오비트리돌)_(76.78g/100mL),191.0,176033BIJ
654900105,200109267.0,제네틱스350주사(이오비트리돌)_(76.78g/100mL),191.0,176033BIJ
654900103,200109267.0,제네틱스350주사(이오비트리돌)_(115.17g/150mL),191.0,176035BIJ
654900106,200109267.0,제네틱스350주사(이오비트리돌)_(115.17g/150mL),191.0,176035BIJ
654900104,200109267.0,제네틱스350주사(이오비트리돌)_(383.9g/500mL),191.0,176039BIJ
646300021,199806675.0,비지파크주270밀리그람(요오딕사놀)_(27.5g/50mL),392.0,176132BIJ
73600132,200810090.0,듀오레이주사270밀리그램(요오딕사놀)_(27.5g/50mL),221.0,176132BIJ
646300022,199806675.0,비지파크주270밀리그람(요오딕사놀)_(55g/100mL),392.0,176134BIJ
73600133,200810090.0,듀오레이주사270밀리그램(요오딕사놀)_(55g/100mL),221.0,176134BIJ
646300031,199806676.0,비지파크주320밀리그람(요오딕사놀)_(32.6g/50mL),392.0,176133BIJ
73600122,200810089.0,듀오레이주사320밀리그램(요오딕사놀)_(32.6g/50mL),221.0,176133BIJ
646300032,199806676.0,비지파크주320밀리그람(요오딕사놀)_(65.2g/100mL),392.0,176135BIJ
73600123,200810089.0,듀오레이주사320밀리그램(요오딕사놀)_(65.2g/100mL),221.0,176135BIJ
646300033,199806676.0,비지파크주320밀리그람(요오딕사놀)_(97.8g/150mL),392.0,176137BIJ
646300034,199806676.0,비지파크주320밀리그람(요오딕사놀)_(130.4g/200mL),392.0,176139BIJ
73600124,200810089.0,듀오레이주사320밀리그램(요오딕사놀)_(84.76g/130mL),221.0,176142BIJ
645102798,200713003.0,보노렉스240주(이오헥솔)_(15.54g/30mL),214.0,176334BIJ
650100632,199202409.0,아이오브릭스주240(이오헥솔)_(15.54g/30mL),126.0,176334BIJ
646300101,199806677.0,옴니파큐240주(이오헥솔)_(25.9g/50mL/병(PP)),393.0,176338BIJ
650100634,199202409.0,아이오브릭스주240(이오헥솔)_(67.34g/130mL),126.0,176388BIJ
645102795,200713003.0,보노렉스240주(이오헥솔)_(51.8g/100mL),214.0,176389BIJ
650103271,202107360.0,아이오브릭스주270(이오헥솔)_(58.24g/100mL),126.0,176392BIJ
650103272,202107360.0,아이오브릭스주270(이오헥솔)_(75.712g/130mL),126.0,176393BIJ
650103273,202107360.0,아이오브릭스주270(이오헥솔)_(87.36g/150mL),126.0,176394BIJ
645101511,200606356.0,보노렉스300주(이오헥솔)(수출명: IOHEXOL 300 Inj.)_(6.47g/10mL),214.0,176331BIJ
646300114,199806678.0,옴니파큐300주(이오헥솔)_(6.47g/10mL/병),393.0,176331BIJ
650100641,200102944.0,아이오브릭스주300(이오헥솔)_(6.47g/10mL),126.0,176331BIJ
646300127,199806678.0,옴니파큐300주(이오헥솔)_(12.94g/20mL/병),393.0,176333BIJ
621803851,201003953.0,헥소슈어300주(이오헥솔)_(19.41g/30mL),155.0,176335BIJ
629700638,201503816.0,아스헥솔주300(이오헥솔)_(19.41g/30mL),97.0,176335BIJ
646300122,199806678.0,옴니파큐300주(이오헥솔)_(25.88g/40mL),393.0,176337BIJ
650100653,200102944.0,아이오브릭스주300(이오헥솔)_(25.88g/40mL),126.0,176337BIJ
621803852,201003953.0,헥소슈어300주(이오헥솔)_(32.35g/50mL),155.0,176340BIJ
645101512,200606356.0,보노렉스300주(이오헥솔)(수출명: IOHEXOL 300 Inj.)_(32.35g/50mL),214.0,176340BIJ
646300123,199806678.0,옴니파큐300주(이오헥솔)_(32.35g/50mL),393.0,176340BIJ
644302641,200607933.0,옴니헥솔주300(이오헥솔)(수출명:Unipaque300inj.)_(32.35g/50mL),453.0,176340BIJ
52600011,201507430.0,아이맥스이오헥솔300주_(32.35g/50mL),325.0,176340BIJ
650100654,200102944.0,아이오브릭스주300(이오헥솔)_(32.35g/50mL),126.0,176340BIJ
655404142,202005106.0,레이헥솔주300(이오헥솔)_(32.35g/50mL),344.0,176340BIJ
657401741,202107444.0,퍼슨헥솔주300(이오헥솔)_(32.35g/50mL),136.0,176340BIJ
621803853,201003953.0,헥소슈어300주(이오헥솔)_(64.7g/100mL),155.0,176342BIJ
653401241,200704925.0,에버레이300주(이오헥솔)_(64.7g/100mL),222.0,176342BIJ
646300124,199806678.0,옴니파큐300주(이오헥솔)_(64.7g/100mL),393.0,176342BIJ
