제품코드,효능군중복_효능군,효능군중복_Group
644003820,혈압강하작용의약품 (B),Group10
644003820,혈압강하작용의약품 (B),Group07
644102990,혈압강하작용의약품 (B),Group07
644102990,혈압강하작용의약품 (B),Group10
644309130,혈압강하작용의약품 (B),Group07
644309130,혈압강하작용의약품 (B),Group10
644603890,혈압강하작용의약품 (B),Group10
644603890,혈압강하작용의약품 (B),Group07
644805570,혈압강하작용의약품 (B),Group10
644805570,혈압강하작용의약품 (B),Group07
645209270,혈압강하작용의약품 (B),Group07
645209270,혈압강하작용의약품 (B),Group10
645604810,혈압강하작용의약품 (B),Group10
645604810,혈압강하작용의약품 (B),Group07
645906140,혈압강하작용의약품 (B),Group10
645906140,혈압강하작용의약품 (B),Group07
646004650,혈압강하작용의약품 (B),Group07
646004650,혈압강하작용의약품 (B),Group10
646803090,혈압강하작용의약품 (B),Group07
646803090,혈압강하작용의약품 (B),Group10
647204420,혈압강하작용의약품 (B),Group10
647204420,혈압강하작용의약품 (B),Group07
647804450,혈압강하작용의약품 (B),Group07
647804450,혈압강하작용의약품 (B),Group10
648603400,혈압강하작용의약품 (B),Group07
648603400,혈압강하작용의약품 (B),Group10
649001640,혈압강하작용의약품 (B),Group10
649001640,혈압강하작용의약품 (B),Group07
649103180,혈압강하작용의약품 (B),Group07
649103180,혈압강하작용의약품 (B),Group10
649405170,혈압강하작용의약품 (B),Group07
649405170,혈압강하작용의약품 (B),Group10
649507810,혈압강하작용의약품 (B),Group10
649507810,혈압강하작용의약품 (B),Group07
649604660,혈압강하작용의약품 (B),Group10
649604660,혈압강하작용의약품 (B),Group07
649702190,혈압강하작용의약품 (B),Group07
649702190,혈압강하작용의약품 (B),Group10
650204750,혈압강하작용의약품 (B),Group07
650204750,혈압강하작용의약품 (B),Group10
650303580,혈압강하작용의약품 (B),Group07
650303580,혈압강하작용의약품 (B),Group10
651204830,혈압강하작용의약품 (B),Group10
651204830,혈압강하작용의약품 (B),Group07
651602160,혈압강하작용의약품 (B),Group10
651602160,혈압강하작용의약품 (B),Group07
652105620,혈압강하작용의약품 (B),Group10
652105620,혈압강하작용의약품 (B),Group07
652606280,혈압강하작용의약품 (B),Group10
652606280,혈압강하작용의약품 (B),Group07
652903910,혈압강하작용의약품 (B),Group10
652903910,혈압강하작용의약품 (B),Group07
653403720,혈압강하작용의약품 (B),Group07
653403720,혈압강하작용의약품 (B),Group10
653501280,혈압강하작용의약품 (B),Group10
653501280,혈압강하작용의약품 (B),Group07
653805350,혈압강하작용의약품 (B),Group10
653805350,혈압강하작용의약품 (B),Group07
654004800,혈압강하작용의약품 (B),Group07
654004800,혈압강하작용의약품 (B),Group10
654305320,혈압강하작용의약품 (B),Group10
654305320,혈압강하작용의약품 (B),Group07
654701760,혈압강하작용의약품 (B),Group10
654701760,혈압강하작용의약품 (B),Group07
656004320,혈압강하작용의약품 (B),Group10
656004320,혈압강하작용의약품 (B),Group07
657202930,혈압강하작용의약품 (B),Group10
657202930,혈압강하작용의약품 (B),Group07
657307070,혈압강하작용의약품 (B),Group07
657307070,혈압강하작용의약품 (B),Group10
657805950,혈압강하작용의약품 (B),Group07
657805950,혈압강하작용의약품 (B),Group10
658106750,혈압강하작용의약품 (B),Group07
658106750,혈압강하작용의약품 (B),Group10
658203440,혈압강하작용의약품 (B),Group07
658203440,혈압강하작용의약품 (B),Group10
658603640,혈압강하작용의약품 (B),Group07
658603640,혈압강하작용의약품 (B),Group10
660703060,혈압강하작용의약품 (B),Group10
660703060,혈압강하작용의약품 (B),Group07
661904820,혈압강하작용의약품 (B),Group10
661904820,혈압강하작용의약품 (B),Group07
662503580,혈압강하작용의약품 (B),Group07
662503580,혈압강하작용의약품 (B),Group10
663607090,혈압강하작용의약품 (B),Group07
663607090,혈압강하작용의약품 (B),Group10
665002160,혈압강하작용의약품 (B),Group07
665002160,혈압강하작용의약품 (B),Group10
665506860,혈압강하작용의약품 (B),Group10
665506860,혈압강하작용의약품 (B),Group07
669502100,혈압강하작용의약품 (B),Group10
669502100,혈압강하작용의약품 (B),Group07
669804920,혈압강하작용의약품 (B),Group07
669804920,혈압강하작용의약품 (B),Group10
669906980,혈압강하작용의약품 (B),Group10
669906980,혈압강하작용의약품 (B),Group07
670104070,혈압강하작용의약품 (B),Group10
670104070,혈압강하작용의약품 (B),Group07
670304120,혈압강하작용의약품 (B),Group07
670304120,혈압강하작용의약품 (B),Group10
670501290,혈압강하작용의약품 (B),Group07
670501290,혈압강하작용의약품 (B),Group10
670607550,혈압강하작용의약품 (B),Group07
670607550,혈압강하작용의약품 (B),Group10
671705090,혈압강하작용의약품 (B),Group10
671705090,혈압강하작용의약품 (B),Group07
671806310,혈압강하작용의약품 (B),Group07
671806310,혈압강하작용의약품 (B),Group10
674401360,혈압강하작용의약품 (B),Group10
674401360,혈압강하작용의약품 (B),Group07
678600680,혈압강하작용의약품 (B),Group07
678600680,혈압강하작용의약품 (B),Group10
679801770,혈압강하작용의약품 (B),Group07
679801770,혈압강하작용의약품 (B),Group10
684501570,혈압강하작용의약품 (B),Group10
684501570,혈압강하작용의약품 (B),Group07
689000680,혈압강하작용의약품 (B),Group07
689000680,혈압강하작용의약품 (B),Group10
690301180,혈압강하작용의약품 (B),Group10
690301180,혈압강하작용의약품 (B),Group07
693201750,혈압강하작용의약품 (B),Group10
693201750,혈압강하작용의약품 (B),Group07
693902380,혈압강하작용의약품 (B),Group07
693902380,혈압강하작용의약품 (B),Group10
694001380,혈압강하작용의약품 (B),Group10
694001380,혈압강하작용의약품 (B),Group07
694205610,혈압강하작용의약품 (B),Group07
694205610,혈압강하작용의약품 (B),Group10
696601680,혈압강하작용의약품 (B),Group10
696601680,혈압강하작용의약품 (B),Group07
698003360,혈압강하작용의약품 (B),Group07
698003360,혈압강하작용의약품 (B),Group10
698504830,혈압강하작용의약품 (B),Group07
698504830,혈압강하작용의약품 (B),Group10
52400460,혈압강하작용의약품 (B),Group07
52400460,혈압강하작용의약품 (B),Group10
52701050,혈압강하작용의약품 (B),Group10
52701050,혈압강하작용의약품 (B),Group07
54301130,혈압강하작용의약품 (B),Group10
54301130,혈압강하작용의약품 (B),Group07
54800900,혈압강하작용의약품 (B),Group10
54800900,혈압강하작용의약품 (B),Group07
55100160,혈압강하작용의약품 (B),Group07
55100160,혈압강하작용의약품 (B),Group10
57600480,혈압강하작용의약품 (B),Group10
57600480,혈압강하작용의약품 (B),Group07
57700370,혈압강하작용의약품 (B),Group07
57700370,혈압강하작용의약품 (B),Group10
59000330,혈압강하작용의약품 (B),Group10
59000330,혈압강하작용의약품 (B),Group07
60500210,혈압강하작용의약품 (B),Group10
60500210,혈압강하작용의약품 (B),Group07
622803350,혈압강하작용의약품 (B),Group07
622803350,혈압강하작용의약품 (B),Group10
625201780,혈압강하작용의약품 (B),Group10
625201780,혈압강하작용의약품 (B),Group07
625500990,혈압강하작용의약품 (B),Group07
625500990,혈압강하작용의약품 (B),Group10
628800960,혈압강하작용의약품 (B),Group07
628800960,혈압강하작용의약품 (B),Group10
628900820,혈압강하작용의약품 (B),Group07
628900820,혈압강하작용의약품 (B),Group10
629701230,혈압강하작용의약품 (B),Group07
629701230,혈압강하작용의약품 (B),Group10
640903420,혈압강하작용의약품 (B),Group07
640903420,혈압강하작용의약품 (B),Group10
641502830,혈압강하작용의약품 (B),Group10
641502830,혈압강하작용의약품 (B),Group07
641705320,혈압강하작용의약품 (B),Group07
641705320,혈압강하작용의약품 (B),Group10
642003980,혈압강하작용의약품 (B),Group07
642003980,혈압강하작용의약품 (B),Group10
642204210,혈압강하작용의약품 (B),Group07
642204210,혈압강하작용의약품 (B),Group10
642306940,혈압강하작용의약품 (B),Group07
642306940,혈압강하작용의약품 (B),Group10
642905750,혈압강하작용의약품 (B),Group07
642905750,혈압강하작용의약품 (B),Group10
643104220,혈압강하작용의약품 (B),Group10
643104220,혈압강하작용의약품 (B),Group07
643704440,혈압강하작용의약품 (B),Group10
643704440,혈압강하작용의약품 (B),Group07
644003800,혈압강하작용의약품 (B),Group10
644003800,혈압강하작용의약품 (B),Group07
644103000,혈압강하작용의약품 (B),Group07
644103000,혈압강하작용의약품 (B),Group10
644309120,혈압강하작용의약품 (B),Group10
644309120,혈압강하작용의약품 (B),Group07
644603910,혈압강하작용의약품 (B),Group10
644603910,혈압강하작용의약품 (B),Group07
644805580,혈압강하작용의약품 (B),Group10
644805580,혈압강하작용의약품 (B),Group07
645209300,혈압강하작용의약품 (B),Group07
645209300,혈압강하작용의약품 (B),Group10
645604910,혈압강하작용의약품 (B),Group10
645604910,혈압강하작용의약품 (B),Group07
645906130,혈압강하작용의약품 (B),Group10
645906130,혈압강하작용의약품 (B),Group07
646004630,혈압강하작용의약품 (B),Group10
646004630,혈압강하작용의약품 (B),Group07
646803070,혈압강하작용의약품 (B),Group10
646803070,혈압강하작용의약품 (B),Group07
647204430,혈압강하작용의약품 (B),Group10
647204430,혈압강하작용의약품 (B),Group07
647804470,혈압강하작용의약품 (B),Group10
647804470,혈압강하작용의약품 (B),Group07
648603380,혈압강하작용의약품 (B),Group07
648603380,혈압강하작용의약품 (B),Group10
649001660,혈압강하작용의약품 (B),Group07
649001660,혈압강하작용의약품 (B),Group10
649103220,혈압강하작용의약품 (B),Group07
649103220,혈압강하작용의약품 (B),Group10
649405160,혈압강하작용의약품 (B),Group07
649405160,혈압강하작용의약품 (B),Group10
649507820,혈압강하작용의약품 (B),Group07
649507820,혈압강하작용의약품 (B),Group10
649604640,혈압강하작용의약품 (B),Group10
649604640,혈압강하작용의약품 (B),Group07
649702210,혈압강하작용의약품 (B),Group10
649702210,혈압강하작용의약품 (B),Group07
650204740,혈압강하작용의약품 (B),Group07
650204740,혈압강하작용의약품 (B),Group10
650303600,혈압강하작용의약품 (B),Group07
650303600,혈압강하작용의약품 (B),Group10
651204870,혈압강하작용의약품 (B),Group07
651204870,혈압강하작용의약품 (B),Group10
651602200,혈압강하작용의약품 (B),Group10
651602200,혈압강하작용의약품 (B),Group07
652105640,혈압강하작용의약품 (B),Group07
652105640,혈압강하작용의약품 (B),Group10
652606300,혈압강하작용의약품 (B),Group10
652606300,혈압강하작용의약품 (B),Group07
652903900,혈압강하작용의약품 (B),Group10
652903900,혈압강하작용의약품 (B),Group07
653403700,혈압강하작용의약품 (B),Group07
653403700,혈압강하작용의약품 (B),Group10
653501270,혈압강하작용의약품 (B),Group07
653501270,혈압강하작용의약품 (B),Group10
653702220,혈압강하작용의약품 (B),Group10
653702220,혈압강하작용의약품 (B),Group07
653805360,혈압강하작용의약품 (B),Group10
653805360,혈압강하작용의약품 (B),Group07
654004850,혈압강하작용의약품 (B),Group07
654004850,혈압강하작용의약품 (B),Group10
654305330,혈압강하작용의약품 (B),Group07
654305330,혈압강하작용의약품 (B),Group10
654701740,혈압강하작용의약품 (B),Group10
654701740,혈압강하작용의약품 (B),Group07
656004410,혈압강하작용의약품 (B),Group07
656004410,혈압강하작용의약품 (B),Group10
656702090,혈압강하작용의약품 (B),Group10
656702090,혈압강하작용의약품 (B),Group07
657202950,혈압강하작용의약품 (B),Group10
657202950,혈압강하작용의약품 (B),Group07
657307060,혈압강하작용의약품 (B),Group07
657307060,혈압강하작용의약품 (B),Group10
657805930,혈압강하작용의약품 (B),Group10
657805930,혈압강하작용의약품 (B),Group07
658106760,혈압강하작용의약품 (B),Group07
658106760,혈압강하작용의약품 (B),Group10
658203420,혈압강하작용의약품 (B),Group07
658203420,혈압강하작용의약품 (B),Group10
658603650,혈압강하작용의약품 (B),Group10
658603650,혈압강하작용의약품 (B),Group07
660703090,혈압강하작용의약품 (B),Group07
660703090,혈압강하작용의약품 (B),Group10
661904830,혈압강하작용의약품 (B),Group07
661904830,혈압강하작용의약품 (B),Group10
662503640,혈압강하작용의약품 (B),Group10
662503640,혈압강하작용의약품 (B),Group07
663607110,혈압강하작용의약품 (B),Group07
663607110,혈압강하작용의약품 (B),Group10
665002200,혈압강하작용의약품 (B),Group07
665002200,혈압강하작용의약품 (B),Group10
665506890,혈압강하작용의약품 (B),Group10
665506890,혈압강하작용의약품 (B),Group07
669502090,혈압강하작용의약품 (B),Group10
669502090,혈압강하작용의약품 (B),Group07
669804900,혈압강하작용의약품 (B),Group10
